鴕	1-11-5
鴒	1-5-11
鵁	1-6-11
鴿	1-6-11
鴾	1-6-11
鵆	1-3-14
鵈	1-6-11
鵝	1-7-11
鵞	2-7-11
鵤	1-7-11
鵑	1-7-11
鵐	1-7-11
鵙	1-7-11
鵲	1-8-11
鶉	1-8-11
鶇	1-8-11
鶫	1-9-11
鵯	1-8-11
鵺	1-8-11
鶚	1-9-11
鶤	1-9-11
鶩	2-9-11
鶲	1-10-11
鷄	1-10-11
鷁	1-10-11
鶻	1-10-11
鶸	1-10-11
鶺	1-10-11
鷆	1-10-11
鷏	1-10-11
鷂	1-10-11
鷙	2-11-11
鷓	1-11-11
鷸	1-12-11
鷦	1-12-11
鷭	1-12-11
鷯	1-12-11
鷽	2-13-11
鸚	1-17-11
鸛	1-17-11
鸞	2-19-11
鹵	2-2-9
鹹	1-11-9
鹽	2-20-5
麁	2-3-10
麈	3-3-13
麋	2-11-6
麌	2-11-7
麒	1-11-8
麕	2-11-8
麑	2-11-8
麝	2-11-10
麥	2-8-3
麩	3-11-4
麸	3-7-4
麪	1-7-4
麭	3-7-5
靡	3-3-16
黌	2-13-12
黎	1-3-12
黏	1-12-5
黐	1-12-11
黔	1-12-4
黜	1-12-5
點	1-12-5
黝	1-12-5
黠	1-12-6
黥	1-12-8
黨	2-5-15
黯	1-12-9
黴	1-3-20
黶	2-14-12
黷	1-12-15
黹	2-5-7
黻	1-12-5
黼	1-12-7
黽	4-13-1
鼇	2-11-13
鼈	2-12-13
皷	1-9-5
鼕	2-13-5
鼡	2-3-5
鼬	3-13-5
鼾	1-14-3
齊	2-2-12
齒	2-4-11
齔	1-15-2
齣	1-15-5
齟	1-15-5
齠	1-15-5
齡	1-15-5
齦	1-15-6
齧	2-6-15
齬	1-15-7
齪	1-15-7
齷	1-15-9
齲	1-15-9
齶	1-15-9
龕	2-2-20
龜	2-2-16
龠	2-2-15
堯	2-3-9
槇	1-4-10
遙	3-4-10
瑤	1-4-10
凜	1-2-13
熙	2-11-4
